"GEO_ID","NAME","B25008_001E","B25008_001M","B25008_002E","B25008_002M","B25008_003E","B25008_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US060379010071","Block Group 1, Census Tract 9010.07, Los Angeles County, California","1531","276","1011","322","520","363",
"1500000US060379010072","Block Group 2, Census Tract 9010.07, Los Angeles County, California","640","166","559","168","81","51",
"1500000US060379010081","Block Group 1, Census Tract 9010.08, Los Angeles County, California","1670","307","1066","333","604","243",
"1500000US060379010082","Block Group 2, Census Tract 9010.08, Los Angeles County, California","1619","599","480","226","1139","574",
"1500000US060379010091","Block Group 1, Census Tract 9010.09, Los Angeles County, California","2578","512","2222","512","356","214",
"1500000US060379010092","Block Group 2, Census Tract 9010.09, Los Angeles County, California","1149","411","107","82","1042","391",
"1500000US060379010093","Block Group 3, Census Tract 9010.09, Los Angeles County, California","1618","324","1311","332","307","229",
"1500000US060379010101","Block Group 1, Census Tract 9010.10, Los Angeles County, California","955","271","662","265","293","129",
"1500000US060379010102","Block Group 2, Census Tract 9010.10, Los Angeles County, California","1684","469","1047","364","637","355",
"1500000US060379010103","Block Group 3, Census Tract 9010.10, Los Angeles County, California","2026","565","1144","397","882","490",
"1500000US060379010104","Block Group 4, Census Tract 9010.10, Los Angeles County, California","1139","350","762","277","377","230",
"1500000US060379010111","Block Group 1, Census Tract 9010.11, Los Angeles County, California","2789","498","1635","436","1154","436",
"1500000US060379010112","Block Group 2, Census Tract 9010.11, Los Angeles County, California","1321","360","696","285","625","291",
"1500000US060379010113","Block Group 3, Census Tract 9010.11, Los Angeles County, California","1248","294","252","125","996","303",
"1500000US060379010121","Block Group 1, Census Tract 9010.12, Los Angeles County, California","1947","618","735","455","1212","571",
"1500000US060379010122","Block Group 2, Census Tract 9010.12, Los Angeles County, California","4690","1433","3892","1388","798","641",
"1500000US060379010131","Block Group 1, Census Tract 9010.13, Los Angeles County, California","1832","488","1556","397","276","341",
"1500000US060379010132","Block Group 2, Census Tract 9010.13, Los Angeles County, California","1772","582","1451","586","321","258",
"1500000US060379010141","Block Group 1, Census Tract 9010.14, Los Angeles County, California","1974","517","1218","391","756","471",
"1500000US060379010142","Block Group 2, Census Tract 9010.14, Los Angeles County, California","3204","697","2639","694","565","368",
"1500000US060379011011","Block Group 1, Census Tract 9011.01, Los Angeles County, California","2402","546","1510","430","892","428",
"1500000US060379011012","Block Group 2, Census Tract 9011.01, Los Angeles County, California","3293","605","2115","482","1178","608",
"1500000US060379011021","Block Group 1, Census Tract 9011.02, Los Angeles County, California","1852","431","1469","403","383","232",
"1500000US060379011022","Block Group 2, Census Tract 9011.02, Los Angeles County, California","1493","360","1164","334","329","188",
"1500000US060379011023","Block Group 3, Census Tract 9011.02, Los Angeles County, California","1832","477","1178","249","654","409",
"1500000US060379012091","Block Group 1, Census Tract 9012.09, Los Angeles County, California","1205","286","758","149","447","260",
"1500000US060379012101","Block Group 1, Census Tract 9012.10, Los Angeles County, California","1730","318","1408","283","322","154",
"1500000US060379012141","Block Group 1, Census Tract 9012.14, Los Angeles County, California","3294","896","2550","733","744","648",
"1500000US060379012142","Block Group 2, Census Tract 9012.14, Los Angeles County, California","1678","528","1077","495","601","442",
"1500000US060379012151","Block Group 1, Census Tract 9012.15, Los Angeles County, California","1535","629","1535","629","0","13",
"1500000US060379012152","Block Group 2, Census Tract 9012.15, Los Angeles County, California","1996","404","1243","361","753","156",
"1500000US060379012161","Block Group 1, Census Tract 9012.16, Los Angeles County, California","2450","861","2348","891","102","134",
"1500000US060379012171","Block Group 1, Census Tract 9012.17, Los Angeles County, California","1458","316","1395","316","63","40",
"1500000US060379012181","Block Group 1, Census Tract 9012.18, Los Angeles County, California","2406","447","2375","449","31","56",
"1500000US060379013001","Block Group 1, Census Tract 9013, Los Angeles County, California","2362","758","1522","706","840","427",
"1500000US060379100021","Block Group 1, Census Tract 9100.02, Los Angeles County, California","4036","1219","2388","681","1648","1307",
"1500000US060379100022","Block Group 2, Census Tract 9100.02, Los Angeles County, California","2694","875","1907","803","787","515",
"1500000US060379100023","Block Group 3, Census Tract 9100.02, Los Angeles County, California","909","537","331","339","578","527",
"1500000US060379102101","Block Group 1, Census Tract 9102.10, Los Angeles County, California","4259","1345","3931","1375","328","225",
"1500000US060379102102","Block Group 2, Census Tract 9102.10, Los Angeles County, California","1206","496","831","379","375","371",
"1500000US060379102103","Block Group 3, Census Tract 9102.10, Los Angeles County, California","2534","642","1997","535","537","480",
"1500000US060379102111","Block Group 1, Census Tract 9102.11, Los Angeles County, California","1776","468","1392","217","384","448",
"1500000US060379102121","Block Group 1, Census Tract 9102.12, Los Angeles County, California","2102","666","1871","576","231","294",
"1500000US060379102122","Block Group 2, Census Tract 9102.12, Los Angeles County, California","1297","504","842","404","455","374",
"1500000US060379102131","Block Group 1, Census Tract 9102.13, Los Angeles County, California","1551","481","1036","291","515","447",
"1500000US060379102141","Block Group 1, Census Tract 9102.14, Los Angeles County, California","1185","379","1065","364","120","145",
"1500000US060379102142","Block Group 2, Census Tract 9102.14, Los Angeles County, California","1972","383","1170","354","802","407",
"1500000US060379102143","Block Group 3, Census Tract 9102.14, Los Angeles County, California","2476","462","1932","482","544","275",
"1500000US060379102151","Block Group 1, Census Tract 9102.15, Los Angeles County, California","1075","391","948","401","127","71",
"1500000US060379102152","Block Group 2, Census Tract 9102.15, Los Angeles County, California","3408","925","2631","817","777","547",
"1500000US060379102153","Block Group 3, Census Tract 9102.15, Los Angeles County, California","2410","701","1294","510","1116","474",
"1500000US060379102161","Block Group 1, Census Tract 9102.16, Los Angeles County, California","1641","420","1429","399","212","222",
"1500000US060379102162","Block Group 2, Census Tract 9102.16, Los Angeles County, California","4093","1192","3245","1123","848","489",
"1500000US060379102171","Block Group 1, Census Tract 9102.17, Los Angeles County, California","1939","364","1749","386","190","162",
"1500000US060379102172","Block Group 2, Census Tract 9102.17, Los Angeles County, California","3125","547","2397","552","728","443",
"1500000US060379102181","Block Group 1, Census Tract 9102.18, Los Angeles County, California","1753","488","1222","382","531","375",
"1500000US060379102182","Block Group 2, Census Tract 9102.18, Los Angeles County, California","1797","575","998","584","799","471",
"1500000US060379102183","Block Group 3, Census Tract 9102.18, Los Angeles County, California","1173","359","417","199","756","331",
"1500000US060379103011","Block Group 1, Census Tract 9103.01, Los Angeles County, California","1450","520","1093","409","357","323",
"1500000US060379103012","Block Group 2, Census Tract 9103.01, Los Angeles County, California","2563","485","2095","448","468","365",
"1500000US060379103021","Block Group 1, Census Tract 9103.02, Los Angeles County, California","816","251","787","250","29","47",
"1500000US060379103022","Block Group 2, Census Tract 9103.02, Los Angeles County, California","731","253","599","236","132","172",
"1500000US060379103023","Block Group 3, Census Tract 9103.02, Los Angeles County, California","2041","621","1817","619","224","201",
"1500000US060379103024","Block Group 4, Census Tract 9103.02, Los Angeles County, California","2099","582","1667","572","432","352",
"1500000US060379104011","Block Group 1, Census Tract 9104.01, Los Angeles County, California","76","65","76","65","0","13",
"1500000US060379104012","Block Group 2, Census Tract 9104.01, Los Angeles County, California","2800","882","1387","395","1413","878",
"1500000US060379104013","Block Group 3, Census Tract 9104.01, Los Angeles County, California","3045","730","1384","407","1661","725",
"1500000US060379104041","Block Group 1, Census Tract 9104.04, Los Angeles County, California","1264","361","986","345","278","256",
"1500000US060379104042","Block Group 2, Census Tract 9104.04, Los Angeles County, California","3695","662","1649","521","2046","678",
"1500000US060379104051","Block Group 1, Census Tract 9104.05, Los Angeles County, California","2106","536","99","67","2007","536",
"1500000US060379104052","Block Group 2, Census Tract 9104.05, Los Angeles County, California","1950","484","1031","372","919","363",
"1500000US060379104053","Block Group 3, Census Tract 9104.05, Los Angeles County, California","2070","468","350","221","1720","417",
"1500000US060379105011","Block Group 1, Census Tract 9105.01, Los Angeles County, California","1371","322","60","69","1311","313",
"1500000US060379105012","Block Group 2, Census Tract 9105.01, Los Angeles County, California","1948","458","143","138","1805","447",
"1500000US060379105013","Block Group 3, Census Tract 9105.01, Los Angeles County, California","2129","468","65","95","2064","472",
"1500000US060379105021","Block Group 1, Census Tract 9105.02, Los Angeles County, California","2041","555","625","279","1416","535",
